# clock=CLOCK_MONOTONIC period_ns=5000000 drm_device=/sys/class/drm/card1/device
monotonic_ns	sclk_mhz	mclk_mhz	fclk_mhz	busy_percent	millidegrees	sample_cost_ns
332958990208059	750	1067	unavailable	76	59000	1013105
332958995202079	762	1067	unavailable	77	59000	415201
332959000204125	762	1067	unavailable	77	59000	378762
332959005205649	775	1067	unavailable	77	59000	858415
332959010206894	787	1067	unavailable	78	59000	385094
332959015207326	775	1067	unavailable	75	59000	389954
332959020206707	744	1067	unavailable	72	59000	969112
332959025207250	711	1067	unavailable	70	59000	385485
332959030206169	677	1067	unavailable	67	59000	355930
332959035205330	650	1067	unavailable	66	59000	974252
332959040205321	640	1067	unavailable	65	59000	392539
332959045205704	620	1067	unavailable	64	59000	355629
332959050204524	590	1067	unavailable	61	59000	1012714
332959055205467	554	1067	unavailable	59	59000	499409
332959060206090	525	1067	unavailable	58	59000	355318
332959065204749	492	1067	unavailable	56	59000	999931
332959070205382	469	1067	unavailable	54	59000	545666
332959075204232	442	1067	unavailable	53	59000	368743
332959080203923	420	1067	unavailable	53	59000	1057058
332959085204326	406	1067	unavailable	53	59000	597253
332959090205139	400	1067	unavailable	53	59000	403108
332959095205622	400	1067	unavailable	52	59000	1041638
332959100205163	400	1067	unavailable	51	59000	652156
332959105206277	400	1067	unavailable	50	59000	384262
332959110204415	400	1067	unavailable	48	59000	1028324
332959115205298	400	1067	unavailable	47	59000	514999
332959120204388	400	1067	unavailable	46	59000	348265
332959125203789	400	1067	unavailable	46	59000	1007264
332959130204753	400	1067	unavailable	46	59000	641997
332959135204514	400	1067	unavailable	46	59000	380516
332959140205027	400	1067	unavailable	47	59000	1110538
332959145203726	400	1067	unavailable	46	59000	670170
332959150204810	400	1067	unavailable	45	59000	399261
332959155204441	400	1067	unavailable	44	59000	972379
332959160205365	400	1067	unavailable	43	59000	701499
332959165203513	400	1067	unavailable	43	59000	378772
332959170204206	400	1067	unavailable	42	59000	983940
332959175204989	400	1067	unavailable	41	59000	678937
332959180204801	400	1067	unavailable	42	59000	378592
332959185204642	400	1067	unavailable	43	59000	1039805
332959190205225	400	1067	unavailable	43	59000	736074
332959195201770	400	1067	unavailable	42	59000	230614
332959200205319	400	1067	unavailable	41	59000	1055855
332959205205441	400	1067	unavailable	40	59000	733449
332959210218457	400	1067	unavailable	40	59000	346311
332959215203541	400	1067	unavailable	39	59000	342574
332959220203693	400	1067	unavailable	39	59000	826494
332959225206500	400	1067	unavailable	40	59000	373202
332959230204558	400	1067	unavailable	40	59000	380546
332959235205051	400	1067	unavailable	41	59000	883381
332959240202238	406	1067	unavailable	44	59000	377860
332959245204023	420	1067	unavailable	46	59000	378281
332959250208342	442	1067	unavailable	49	59000	825182
332959255207643	461	1067	unavailable	52	59000	373402
332959260207424	484	1067	unavailable	54	59000	369094
332959265208228	508	1067	unavailable	56	59000	888160
332959270207629	525	1067	unavailable	58	59000	372600
332959275209303	541	1067	unavailable	60	59000	367291
332959280204215	563	1067	unavailable	62	59000	927384
332959285207524	581	1067	unavailable	64	59000	399601
332959290209118	590	1067	unavailable	63	59000	403720
332959295219450	563	1067	unavailable	62	59000	1161764
332959300208050	563	1067	unavailable	63	59000	421292
332959305201439	572	1067	unavailable	64	59000	360709
332959310204427	590	1067	unavailable	65	59000	1007154
332959315202054	600	1067	unavailable	67	59000	513726
332959320205092	600	1067	unavailable	67	59000	377540
332959325205654	620	1067	unavailable	68	59000	966017
332959330201639	630	1067	unavailable	69	59000	550164
332959335204937	630	1067	unavailable	70	59000	375165
332959340203546	650	1067	unavailable	71	59000	1004459
332959345205101	659	1067	unavailable	72	59000	483519
332959350205173	666	1067	unavailable	72	59000	382739
332959355205685	677	1067	unavailable	72	59000	1076905
332959360201479	688	1067	unavailable	73	59000	513987
332959365205098	700	1067	unavailable	74	59000	376367
332959370207374	711	1067	unavailable	74	59000	1006863
332959375201394	722	1067	unavailable	75	59000	538253
332959380204562	733	1067	unavailable	75	59000	386096
332959385205205	744	1067	unavailable	76	59000	990603
332959390204416	750	1067	unavailable	76	59000	635394
332959395203375	762	1067	unavailable	77	59000	387990
332959400204740	762	1067	unavailable	77	59000	1019697
332959405204020	775	1067	unavailable	77	59000	671332
332959410201748	787	1067	unavailable	78	59000	379113
332959415204976	775	1067	unavailable	75	59000	939697
332959420206089	750	1067	unavailable	72	59000	707010
332959425205650	711	1067	unavailable	70	59000	373934
332959430205642	688	1067	unavailable	67	59000	988459
332959435204552	650	1067	unavailable	66	59000	788573
332959440206287	640	1067	unavailable	65	59000	355178
332959445205237	620	1067	unavailable	63	59000	1004288
332959450205269	590	1067	unavailable	61	59000	914209
332959455208036	554	1067	unavailable	59	59000	375576
332959460205162	533	1067	unavailable	57	59000	1038803
332959465207378	492	1067	unavailable	56	59000	849257
332959470206318	469	1067	unavailable	54	59000	399120
332959475205709	442	1067	unavailable	53	59000	1120977
332959480203947	413	1067	unavailable	53	59000	833297
332959485204650	400	1067	unavailable	52	59000	408809
332959490203740	400	1067	unavailable	52	59000	378151
332959495204513	400	1067	unavailable	52	59000	778514
332959500207150	400	1067	unavailable	51	59000	374725
332959505204287	400	1067	unavailable	50	59000	384362
332959510205180	400	1067	unavailable	48	59000	825021
332959515203479	400	1067	unavailable	48	59000	396495
332959520205204	400	1067	unavailable	47	59000	348245
332959525200186	400	1067	unavailable	46	59000	689346
332959530205368	400	1067	unavailable	46	59000	405943
332959535204558	400	1067	unavailable	46	59000	356540
332959540204309	400	1067	unavailable	46	59000	958072
332959545203840	400	1067	unavailable	46	59000	511141
332959550205545	400	1067	unavailable	45	59000	354006
332959555203333	400	1067	unavailable	44	59000	927995
332959560205368	400	1067	unavailable	43	59000	395744
332959565203687	400	1067	unavailable	43	59000	348165
332959570204921	400	1067	unavailable	42	59000	981125
332959575204592	400	1067	unavailable	41	59000	398670
332959580204053	400	1067	unavailable	42	59000	369214
332959585206810	400	1067	unavailable	42	59000	1041137
332959590205880	400	1067	unavailable	43	59000	530918
332959595205330	400	1067	unavailable	42	59000	392889
332959600201265	400	1067	unavailable	41	59000	958362
332959605200785	400	1067	unavailable	41	59000	473150
332959610198984	400	1067	unavailable	40	59000	225945
332959615198815	400	1067	unavailable	39	59000	857202
332959620197755	400	1067	unavailable	39	59000	462981
332959625199079	400	1067	unavailable	40	59000	203834
332959630200043	400	1067	unavailable	40	59000	1004098
332959635199524	400	1067	unavailable	40	59000	509918
332959640196700	400	1067	unavailable	43	59000	234381
332959645208013	420	1067	unavailable	46	59000	1026350
332959650210760	442	1067	unavailable	49	59000	621589
332959655210040	461	1067	unavailable	51	59000	411935
332959660210743	476	1067	unavailable	54	59000	1067658
332959665208040	500	1067	unavailable	56	59000	644151
332959670203804	516	1067	unavailable	58	59000	385745
332959675201702	533	1067	unavailable	60	59000	1025809
332959680204969	563	1067	unavailable	62	59000	739691
332959685209279	581	1067	unavailable	64	59000	375106
332959690203791	590	1067	unavailable	64	59000	253226
332959695221596	572	1067	unavailable	62	59000	757074
332959700203925	563	1067	unavailable	63	59000	357352
332959705205199	572	1067	unavailable	64	59000	996804
332959710202706	590	1067	unavailable	66	59000	726466
332959715205092	600	1067	unavailable	66	59000	379363
332959720203912	600	1067	unavailable	67	59000	1024386
332959725206027	620	1067	unavailable	68	59000	725124
332959730203805	630	1067	unavailable	69	59000	360017
332959735204959	630	1067	unavailable	70	59000	1047239
332959740201644	650	1067	unavailable	71	59000	733670
332959745204702	659	1067	unavailable	71	59000	378331
332959750204062	666	1067	unavailable	72	59000	374455
332959755201890	677	1067	unavailable	73	59000	768205
332959760204837	688	1067	unavailable	73	59000	377029
332959765204919	700	1067	unavailable	73	59000	379774
332959770203519	711	1067	unavailable	75	59000	834238
332959775204963	722	1067	unavailable	75	59000	377570
332959780195858	733	1067	unavailable	75	59000	379283
332959785210136	744	1067	unavailable	75	59000	904541
332959790207944	750	1067	unavailable	76	59000	361469
332959795207174	750	1067	unavailable	76	59000	363233
332959800204721	762	1067	unavailable	77	59000	868093
332959805210454	775	1067	unavailable	78	59000	386186
332959810205426	787	1067	unavailable	78	59000	389993
332959815207943	775	1067	unavailable	76	59000	936200
332959820206932	750	1067	unavailable	73	59000	510901
332959825206053	722	1067	unavailable	70	59000	361139
332959830205333	688	1067	unavailable	68	59000	913187
332959835204964	659	1067	unavailable	66	59000	479401
332959840207090	640	1067	unavailable	65	59000	372049
332959845204346	620	1067	unavailable	63	59000	1028334
332959850206222	590	1067	unavailable	62	59000	602192
332959855204270	563	1067	unavailable	60	59000	369535
332959860205464	525	1067	unavailable	58	59000	1117772
332959865204904	500	1067	unavailable	56	59000	518235
332959870204455	476	1067	unavailable	55	59000	399892
332959875205379	442	1067	unavailable	53	59000	1173466
332959880204108	426	1067	unavailable	53	59000	636597
332959885205853	413	1067	unavailable	53	59000	354908
332959890205234	400	1067	unavailable	53	59000	974653
332959895204935	400	1067	unavailable	52	59000	568759
332959900207832	400	1067	unavailable	51	59000	387830
332959905200701	400	1067	unavailable	49	59000	943955
332959910199340	400	1067	unavailable	48	59000	584208
332959915198330	400	1067	unavailable	48	59000	216717
332959920198692	400	1067	unavailable	47	59000	844398
332959925198694	400	1067	unavailable	46	59000	552719
332959930198866	400	1067	unavailable	46	59000	243388
332959935198267	400	1067	unavailable	46	59000	221626
332959940198388	400	1067	unavailable	46	59000	511893
332959945199041	400	1067	unavailable	46	59000	218541
332959950199424	400	1067	unavailable	46	59000	223360
332959955198975	400	1067	unavailable	44	59000	558801
332959960199317	400	1067	unavailable	43	59000	223921
332959965198538	400	1067	unavailable	43	59000	224031
332959970198740	400	1067	unavailable	42	59000	701970
332959975199002	400	1067	unavailable	42	59000	217128
332959980198012	400	1067	unavailable	42	59000	218370
332959985198314	400	1067	unavailable	42	59000	657146
332959990198206	400	1067	unavailable	42	59000	257855
332959995198167	400	1067	unavailable	43	59000	227037
332960000198660	400	1067	unavailable	41	59000	638030
332960005200305	400	1067	unavailable	41	59000	202891
332960010199866	400	1067	unavailable	40	59000	220715
332960015198445	400	1067	unavailable	39	59000	715065
332960020198407	400	1067	unavailable	39	59000	218340
332960025198869	400	1067	unavailable	40	59000	267563
332960030200404	400	1067	unavailable	41	59000	828267
332960035200806	400	1067	unavailable	40	59000	280087
332960040201990	400	1067	unavailable	43	59000	256913
332960045240174	420	1067	unavailable	46	59000	910702
332960050238743	435	1067	unavailable	48	59000	476085
332960055238484	457	1067	unavailable	51	59000	1139563
332960060238687	476	1067	unavailable	53	59000	918807
332960065238638	500	1067	unavailable	56	59000	474622
332960070208343	516	1067	unavailable	57	59000	475384
332960075238030	541	1067	unavailable	60	59000	984131
332960080237421	554	1067	unavailable	62	59000	436431
332960085212466	572	1067	unavailable	63	59000	416703
332960090209222	590	1067	unavailable	64	59000	968811
332960095223580	572	1067	unavailable	62	59000	576033
332960100204276	563	1067	unavailable	63	59000	385404
332960105205099	572	1067	unavailable	64	59000	958933
332960110204540	590	1067	unavailable	66	59000	486454
332960115204171	600	1067	unavailable	66	59000	380115
332960120205846	610	1067	unavailable	67	59000	1007374
332960125205256	620	1067	unavailable	68	59000	486004
332960130201441	630	1067	unavailable	69	59000	359235
332960135205130	640	1067	unavailable	70	59000	1038342
332960140201234	650	1067	unavailable	71	59000	492416
332960145205143	659	1067	unavailable	71	59000	379273
332960150204965	666	1067	unavailable	72	59000	956629
332960155208433	677	1067	unavailable	73	59000	525408
332960160206802	688	1067	unavailable	73	59000	362211
332960165203217	700	1067	unavailable	74	59000	981555
332960170208679	711	1067	unavailable	75	59000	541558
332960175203300	722	1067	unavailable	75	59000	363233
332960180202941	733	1067	unavailable	75	59000	1008607
332960185209966	744	1067	unavailable	75	59000	666975
332960190211281	750	1067	unavailable	76	59000	386366
332960195208397	750	1067	unavailable	77	59000	1088988
332960200212386	762	1067	unavailable	77	59000	626779
332960205205074	775	1067	unavailable	78	59000	361570
332960210202591	787	1067	unavailable	78	59000	930520
332960215204998	775	1067	unavailable	75	59000	691239
332960220203456	750	1067	unavailable	73	59000	245392
332960225197657	722	1067	unavailable	70	59000	231295
332960230207948	688	1067	unavailable	67	59000	871429
332960235207930	659	1067	unavailable	66	59000	426131
332960240206690	640	1067	unavailable	65	59000	972378
332960245204427	620	1067	unavailable	64	59000	756042
332960250220840	600	1067	unavailable	62	59000	358263
332960255204400	572	1067	unavailable	59	59000	1069361
332960260206847	525	1067	unavailable	58	59000	897988
332960265204133	500	1067	unavailable	56	59000	355218
332960270206981	476	1067	unavailable	55	59000	371698
332960275206912	442	1067	unavailable	53	59000	792530
332960280203808	420	1067	unavailable	53	59000	358685
332960285207557	406	1067	unavailable	53	59000	385174
332960290205515	400	1067	unavailable	52	59000	807779
332960295205507	400	1067	unavailable	52	59000	392387
332960300204516	400	1067	unavailable	51	59000	384133
332960305206041	400	1067	unavailable	49	59000	944306
332960310204310	400	1067	unavailable	48	59000	397126
332960315206205	400	1067	unavailable	48	59000	361159
332960320203822	400	1067	unavailable	46	59000	852964
332960325203754	400	1067	unavailable	45	59000	436591
332960330205669	400	1067	unavailable	45	59000	354146
332960335207304	400	1067	unavailable	46	59000	1061215
332960340205322	400	1067	unavailable	46	59000	492356
332960345205254	400	1067	unavailable	46	59000	388250
